review_id,place_id,aspect,sentiment,confidence
63817abf18a4bb967493be21,ChIJpecdbbpTDW0RKUppGIgYdhw,experience,positive,0.7
63817abf18a4bb967493be21,ChIJpecdbbpTDW0RKUppGIgYdhw,price,positive,0.7
9aed9b2180634406f1737829,ChIJpecdbbpTDW0RKUppGIgYdhw,experience,positive,0.7
d999efaf78c50e680722dc45,ChIJpecdbbpTDW0RKUppGIgYdhw,experience,positive,0.7
f879f96f6c731386c049bffc,ChIJE1bsltOscm0RoMh-mXXMwZM,experience,negative,0.7
dc737a911396d54d571e01b0,ChIJE1bsltOscm0RoMh-mXXMwZM,price,positive,0.7
72930e2acf93a25ed6b76948,ChIJE1bsltOscm0RoMh-mXXMwZM,experience,neutral,0.5
3fd126caee69a6a8b189721b,ChIJE1bsltOscm0RoMh-mXXMwZM,experience,neutral,0.5
54b82910dca81556bf51898f,ChIJE1bsltOscm0RoMh-mXXMwZM,experience,positive,0.7
7e8f9115ea4121eaaa7cf4f2,ChIJ-XOChpVTDW0RgYmapjw0dOQ,experience,positive,0.7
7e8f9115ea4121eaaa7cf4f2,ChIJ-XOChpVTDW0RgYmapjw0dOQ,service,positive,0.7
6c9d7215645ff1c42152a9af,ChIJ-XOChpVTDW0RgYmapjw0dOQ,experience,positive,0.7
6c9d7215645ff1c42152a9af,ChIJ-XOChpVTDW0RgYmapjw0dOQ,service,positive,0.7
88ecfdab7b01a10efb3fd5cd,ChIJ-XOChpVTDW0RgYmapjw0dOQ,service,positive,0.7
8a5fc544570a0379fc4b6c9b,ChIJ-XOChpVTDW0RgYmapjw0dOQ,service,positive,0.7
2bd135443e8c5c56b5aac319,ChIJ-XOChpVTDW0RgYmapjw0dOQ,service,positive,0.7
89d17e7d3e7be22b3ec5368c,ChIJjX4ECb2tcm0RIRXCmxb1TFo,experience,positive,0.7
d8874ab789483af69d36f609,ChIJjX4ECb2tcm0RIRXCmxb1TFo,price,positive,0.7
d8874ab789483af69d36f609,ChIJjX4ECb2tcm0RIRXCmxb1TFo,service,positive,0.7
d983aafbc221f9a3461326cc,ChIJjX4ECb2tcm0RIRXCmxb1TFo,service,positive,0.7
82084639f5cd30e49049d4d4,ChIJjX4ECb2tcm0RIRXCmxb1TFo,experience,positive,0.7
961f0a4b118b1b187a7cd460,ChIJjX4ECb2tcm0RIRXCmxb1TFo,price,positive,0.7
961f0a4b118b1b187a7cd460,ChIJjX4ECb2tcm0RIRXCmxb1TFo,service,positive,0.7
d2b8cf91bfd7f1e948fe458f,ChIJ55Lacoitcm0RCwJPjNHQ0R8,experience,positive,0.7
6a199dd1a31cd86d61d0a5f2,ChIJ55Lacoitcm0RCwJPjNHQ0R8,experience,positive,0.7
f1f2f146f2b5cc10f3b3685c,ChIJ55Lacoitcm0RCwJPjNHQ0R8,experience,positive,0.7
e469b1a31243131201549721,ChIJ55Lacoitcm0RCwJPjNHQ0R8,service,positive,0.7
ab22194863da4a34cef52699,ChIJ55Lacoitcm0RCwJPjNHQ0R8,experience,positive,0.7
3a79bc6468cc51d9d282387a,ChIJjT21_QKtcm0RJTb-JKVj5HE,experience,negative,0.7
dd25fae3541a6d789bc8dddf,ChIJjT21_QKtcm0RJTb-JKVj5HE,experience,positive,0.7
e7d7282b3a89aed90b923353,ChIJjT21_QKtcm0RJTb-JKVj5HE,experience,negative,0.7
e7d7282b3a89aed90b923353,ChIJjT21_QKtcm0RJTb-JKVj5HE,service,negative,0.7
04773ddf91a4dd2d02deb229,ChIJjT21_QKtcm0RJTb-JKVj5HE,service,positive,0.7
ba9a261366712cd755a355a0,ChIJjT21_QKtcm0RJTb-JKVj5HE,experience,positive,0.7
ba9a261366712cd755a355a0,ChIJjT21_QKtcm0RJTb-JKVj5HE,service,positive,0.7
296f430419d6be816edecef6,ChIJ4RQkNAetcm0RnFFiBDOBtlc,experience,negative,0.7
296f430419d6be816edecef6,ChIJ4RQkNAetcm0RnFFiBDOBtlc,service,negative,0.7
fc98778afa7005c9219afd21,ChIJ4RQkNAetcm0RnFFiBDOBtlc,service,negative,0.7
3b31f1cbbc50a468f2b402f3,ChIJ4RQkNAetcm0RnFFiBDOBtlc,experience,positive,0.7
a87c44d332d588fc6885967a,ChIJ4RQkNAetcm0RnFFiBDOBtlc,experience,positive,0.7
173e2ba266f0738950cfacd0,ChIJ4RQkNAetcm0RnFFiBDOBtlc,experience,negative,0.7
77e7db2030b667cb7c655753,ChIJ5_taC1JTDW0Ra3MLGazz1hY,experience,positive,0.7
ca6ead4ba8fcd4e08d346df2,ChIJ5_taC1JTDW0Ra3MLGazz1hY,experience,negative,0.7
461fab0a950eaffcab495073,ChIJ5_taC1JTDW0Ra3MLGazz1hY,experience,positive,0.7
461fab0a950eaffcab495073,ChIJ5_taC1JTDW0Ra3MLGazz1hY,price,positive,0.7
d9af83c31574615862a16708,ChIJ5_taC1JTDW0Ra3MLGazz1hY,service,positive,0.7
1f5f3461b35c7a2a82775641,ChIJ5_taC1JTDW0Ra3MLGazz1hY,experience,negative,0.7
839ec4005585164f91d25556,ChIJ1x1OTWetcm0RIiaxjwwch7Y,experience,positive,0.7
8cc3967f26135706283965ec,ChIJ1x1OTWetcm0RIiaxjwwch7Y,experience,positive,0.7
2de355380cc9f81c3b38869c,ChIJ1x1OTWetcm0RIiaxjwwch7Y,experience,positive,0.7
7a3b1e9430392048922b8012,ChIJ1x1OTWetcm0RIiaxjwwch7Y,price,negative,0.7
13f952c4a290d7c3434197d9,ChIJ1x1OTWetcm0RIiaxjwwch7Y,experience,negative,0.7
ac71face843b66e1fbf0d4d1,ChIJyc8l4PGtcm0R9Qvyu7NU_X0,experience,negative,0.7
f10a52894306c0f8448e848c,ChIJyc8l4PGtcm0R9Qvyu7NU_X0,price,positive,0.7
f10a52894306c0f8448e848c,ChIJyc8l4PGtcm0R9Qvyu7NU_X0,service,positive,0.7
d5d6887008dc6063d18c99e3,ChIJyc8l4PGtcm0R9Qvyu7NU_X0,service,positive,0.7
f7c516e09eccfeb6a6fbd823,ChIJyc8l4PGtcm0R9Qvyu7NU_X0,experience,neutral,0.5
9c80f9dfd7ad4f26ea1d90fb,ChIJyc8l4PGtcm0R9Qvyu7NU_X0,service,positive,0.7
189d2e1faf9a1cc506d29538,ChIJbaXrPtWscm0ROH-PRROX4KY,experience,positive,0.7
af28cb258353fcb9d0fedc75,ChIJbaXrPtWscm0ROH-PRROX4KY,service,positive,0.7
7e0ca9e2db06ba274fcd543d,ChIJbaXrPtWscm0ROH-PRROX4KY,experience,positive,0.7
27600f9a6a4fb81eceeed838,ChIJbaXrPtWscm0ROH-PRROX4KY,experience,negative,0.7
58400b2b79f5f419753469a1,ChIJbaXrPtWscm0ROH-PRROX4KY,service,positive,0.7
84fb834dc8edc8d6a3cc4df6,ChIJt41pcQCtcm0Ro9OBweATVHE,service,positive,0.7
6d5dcb96f30715b0fc520365,ChIJt41pcQCtcm0Ro9OBweATVHE,experience,positive,0.7
59d6c57517a2909f5a4d03c8,ChIJt41pcQCtcm0Ro9OBweATVHE,experience,positive,0.7
59d6c57517a2909f5a4d03c8,ChIJt41pcQCtcm0Ro9OBweATVHE,service,positive,0.7
892c26a3138abba5cbb92b5d,ChIJt41pcQCtcm0Ro9OBweATVHE,cleanliness,negative,0.7
892c26a3138abba5cbb92b5d,ChIJt41pcQCtcm0Ro9OBweATVHE,experience,negative,0.7
ff35e756c9ded91f1baaadf9,ChIJt41pcQCtcm0Ro9OBweATVHE,experience,negative,0.7
d539503f9a329b9b3330d714,ChIJ1QGUi7Gtcm0RnnYItY66mW8,price,positive,0.7
7f10fe0b504bbe19e4efba8e,ChIJ1QGUi7Gtcm0RnnYItY66mW8,experience,negative,0.7
676a676913f49ba14dff60f6,ChIJ1QGUi7Gtcm0RnnYItY66mW8,experience,positive,0.7
891ece09f63cfd7b795ec6fc,ChIJ1QGUi7Gtcm0RnnYItY66mW8,experience,positive,0.7
91bc88a2b37853a1f4bdd27e,ChIJ1QGUi7Gtcm0RnnYItY66mW8,experience,positive,0.7
55d3168a27f7b82b55cef4dc,ChIJwzgSXitMDW0RLWE3RvfvbYY,experience,neutral,0.5
1ba2d21cb019593956e48a3e,ChIJwzgSXitMDW0RLWE3RvfvbYY,experience,positive,0.7
e76aa5dec28c15948a3a1a85,ChIJwzgSXitMDW0RLWE3RvfvbYY,experience,positive,0.7
cec7c111e73e1164b8f9aa9d,ChIJwzgSXitMDW0RLWE3RvfvbYY,experience,positive,0.7
0a1a7937206d029c012ea4f2,ChIJwzgSXitMDW0RLWE3RvfvbYY,service,positive,0.7
46db7f02f02f2ea66df59be6,ChIJ13rODdWscm0RkaX-OIjPiZ8,price,positive,0.7
46db7f02f02f2ea66df59be6,ChIJ13rODdWscm0RkaX-OIjPiZ8,service,positive,0.7
ee0db2481568683adac43aa2,ChIJ13rODdWscm0RkaX-OIjPiZ8,service,positive,0.7
fd22d9a62fba58b4dc8de704,ChIJ13rODdWscm0RkaX-OIjPiZ8,experience,positive,0.7
0102925126112b68fe0ce28e,ChIJ13rODdWscm0RkaX-OIjPiZ8,experience,positive,0.7
beafe474d604298526c9fcf6,ChIJ13rODdWscm0RkaX-OIjPiZ8,experience,positive,0.7
81c7e868a3206c67ead20ebc,ChIJq3j2apKtcm0RDji8EPBPJCQ,experience,positive,0.7
81c7e868a3206c67ead20ebc,ChIJq3j2apKtcm0RDji8EPBPJCQ,service,positive,0.7
f6846b38d82cb4a1a389e2e8,ChIJq3j2apKtcm0RDji8EPBPJCQ,experience,positive,0.7
6634422e401126c496a10988,ChIJq3j2apKtcm0RDji8EPBPJCQ,service,neutral,0.5
2a5597b46131726fc65194d6,ChIJq3j2apKtcm0RDji8EPBPJCQ,experience,positive,0.7
7a5690b2537dfaabdfefde9b,ChIJq3j2apKtcm0RDji8EPBPJCQ,service,positive,0.7
0e3b54551afab3ac4177a404,ChIJpeZloDOtcm0RWOfUkShUsk8,experience,negative,0.7
0e3b54551afab3ac4177a404,ChIJpeZloDOtcm0RWOfUkShUsk8,price,negative,0.7
0e3b54551afab3ac4177a404,ChIJpeZloDOtcm0RWOfUkShUsk8,service,negative,0.7
c2a1188e469de5cb1ddde53f,ChIJpeZloDOtcm0RWOfUkShUsk8,service,positive,0.7
1c89ff3c6f737851f801a6de,ChIJpeZloDOtcm0RWOfUkShUsk8,service,positive,0.7
ebe53130e1070425b6171f83,ChIJpeZloDOtcm0RWOfUkShUsk8,experience,positive,0.7
d81e50fc1b1393687038d69a,ChIJpeZloDOtcm0RWOfUkShUsk8,experience,positive,0.7
52d1efa0013b656580c522d6,ChIJI-94QgCtcm0RS5s6XYcemUA,service,positive,0.7
5aa029167f5a5b6d5773a211,ChIJI-94QgCtcm0RS5s6XYcemUA,service,positive,0.7
16503a5daeb7d1fcaee9d4a7,ChIJI-94QgCtcm0RS5s6XYcemUA,experience,negative,0.7
5080cd41552f492595ef9b4a,ChIJYZj_B9Wscm0RRt4Pv1u2tBw,service,positive,0.7
0922b44578ef8c3df9abec3e,ChIJYZj_B9Wscm0RRt4Pv1u2tBw,experience,negative,0.7
d28aa394254b9562d6aa9441,ChIJYZj_B9Wscm0RRt4Pv1u2tBw,service,positive,0.7
a3d5b07dd9409c9dd580ed13,ChIJYZj_B9Wscm0RRt4Pv1u2tBw,price,positive,0.7
04e15c5204cc9eba192e1c4c,ChIJYZj_B9Wscm0RRt4Pv1u2tBw,experience,positive,0.7
e48f9e5533eaf55598bb746b,ChIJlf759Vmtcm0RRrZZksvztRQ,experience,positive,0.7
47ff96512e9791f15fb82a27,ChIJlf759Vmtcm0RRrZZksvztRQ,experience,positive,0.7
e60d2290fc63ec620ebac612,ChIJlf759Vmtcm0RRrZZksvztRQ,service,positive,0.7
f54ea4f404eb12e3963feae5,ChIJlf759Vmtcm0RRrZZksvztRQ,experience,positive,0.7
b294c25cc68e11b2a9ac6431,ChIJlf759Vmtcm0RRrZZksvztRQ,service,positive,0.7
0f6025ab5ffef5f75db28a97,ChIJDQni3-escm0RkaHXAN0HF7M,experience,negative,0.7
159cec1569753f16d93ff4ce,ChIJDQni3-escm0RkaHXAN0HF7M,experience,negative,0.7
282b22354c0ff6850c9aba4f,ChIJDQni3-escm0RkaHXAN0HF7M,price,positive,0.7
282b22354c0ff6850c9aba4f,ChIJDQni3-escm0RkaHXAN0HF7M,service,positive,0.7
a0b2e4976276699d39751059,ChIJDQni3-escm0RkaHXAN0HF7M,price,positive,0.7
a0b2e4976276699d39751059,ChIJDQni3-escm0RkaHXAN0HF7M,service,positive,0.7
5ffc360d1f8373df3998f68b,ChIJDQni3-escm0RkaHXAN0HF7M,price,positive,0.7
5ffc360d1f8373df3998f68b,ChIJDQni3-escm0RkaHXAN0HF7M,service,positive,0.7
c705564c971a8decc60332c0,ChIJ7c9k_YWtcm0RiMtNBjHq630,experience,positive,0.7
c705564c971a8decc60332c0,ChIJ7c9k_YWtcm0RiMtNBjHq630,price,positive,0.7
c705564c971a8decc60332c0,ChIJ7c9k_YWtcm0RiMtNBjHq630,service,positive,0.7
de56c40242abda6006bc58bc,ChIJ7c9k_YWtcm0RiMtNBjHq630,experience,positive,0.7
de56c40242abda6006bc58bc,ChIJ7c9k_YWtcm0RiMtNBjHq630,price,positive,0.7
2e5e5e903d3a84892ffd5de8,ChIJ7c9k_YWtcm0RiMtNBjHq630,price,positive,0.7
2986697fad0e5b910d923c13,ChIJ7c9k_YWtcm0RiMtNBjHq630,service,positive,0.7
b3a568062ecb301c214df019,ChIJ7c9k_YWtcm0RiMtNBjHq630,service,positive,0.7
4b5e68f69e62c1f5c34daa3c,ChIJY16rPq2tcm0RqHYelgO1VDs,price,negative,0.7
4b5e68f69e62c1f5c34daa3c,ChIJY16rPq2tcm0RqHYelgO1VDs,service,negative,0.7
091ba8413265ea777cffd4fd,ChIJY16rPq2tcm0RqHYelgO1VDs,service,positive,0.7
f7d555d1a2fdcd7dd614564b,ChIJY16rPq2tcm0RqHYelgO1VDs,experience,positive,0.7
f7d555d1a2fdcd7dd614564b,ChIJY16rPq2tcm0RqHYelgO1VDs,price,positive,0.7
45c59bfe5bb50e74b53768c8,ChIJY16rPq2tcm0RqHYelgO1VDs,experience,positive,0.7
a8cbc65b178e029ebcdbff51,ChIJY16rPq2tcm0RqHYelgO1VDs,service,positive,0.7
0cf36e18b1fbb482882e6079,ChIJdYKFESCtcm0RgrgoOfisnIA,experience,positive,0.7
5639b42a11e486582ed4620d,ChIJdYKFESCtcm0RgrgoOfisnIA,experience,positive,0.7
b11861f9dc8e0523ff63584d,ChIJdYKFESCtcm0RgrgoOfisnIA,experience,positive,0.7
b0c1c44aadfa39831ec2d4fc,ChIJdYKFESCtcm0RgrgoOfisnIA,experience,positive,0.7
92b16d58fee5a766c5d5a2ec,ChIJdYKFESCtcm0RgrgoOfisnIA,cleanliness,neutral,0.5
1511a82540b02cf0bef1d0e3,ChIJs6LtLf2tcm0RJS-ODKSobN8,service,positive,0.7
36d0cbf6fd956a3bd9787f4f,ChIJs6LtLf2tcm0RJS-ODKSobN8,service,positive,0.7
9ee5e0abf47c92f3c830000e,ChIJs6LtLf2tcm0RJS-ODKSobN8,experience,positive,0.7
e29ee3c10756ea070013d13f,ChIJs6LtLf2tcm0RJS-ODKSobN8,experience,positive,0.7
e29ee3c10756ea070013d13f,ChIJs6LtLf2tcm0RJS-ODKSobN8,service,positive,0.7
69cac0fecd847a5e247e558c,ChIJs6LtLf2tcm0RJS-ODKSobN8,experience,positive,0.7
19e192cbba86e282a43b2a50,ChIJAQBgvyGtcm0RjX6ZL60f1ko,experience,positive,0.7
19e192cbba86e282a43b2a50,ChIJAQBgvyGtcm0RjX6ZL60f1ko,service,positive,0.7
97779abbf37511bd70e49ef1,ChIJAQBgvyGtcm0RjX6ZL60f1ko,experience,positive,0.7
7a2483ecf95410fb029ebc01,ChIJAQBgvyGtcm0RjX6ZL60f1ko,experience,negative,0.7
4ea874882fc0507310a75054,ChIJAQBgvyGtcm0RjX6ZL60f1ko,experience,positive,0.7
ee3ad3650c9e60e4b29dc6c9,ChIJAQBgvyGtcm0RjX6ZL60f1ko,experience,positive,0.7
427b27de76f0f1d3cc378b82,ChIJX39wBtOtcm0RwOGrGhL34QY,cleanliness,negative,0.7
d998eb5c74fbdad7446be99a,ChIJX39wBtOtcm0RwOGrGhL34QY,experience,positive,0.7
d998eb5c74fbdad7446be99a,ChIJX39wBtOtcm0RwOGrGhL34QY,service,positive,0.7
a301c7ba91882ecff0ca4121,ChIJX39wBtOtcm0RwOGrGhL34QY,experience,positive,0.7
a301c7ba91882ecff0ca4121,ChIJX39wBtOtcm0RwOGrGhL34QY,service,positive,0.7
d1623505859d2c9b707155bd,ChIJX39wBtOtcm0RwOGrGhL34QY,service,positive,0.7
68979a1d4e6f118dc45ed8f0,ChIJX39wBtOtcm0RwOGrGhL34QY,experience,negative,0.7
90984fae4c8aa9d12293a6ea,ChIJT_Zh7ymtcm0RFvTHprisvT0,service,positive,0.7
9492b08fe5d393da949ca700,ChIJT_Zh7ymtcm0RFvTHprisvT0,service,positive,0.7
16abe207915b574a2340a9f8,ChIJT_Zh7ymtcm0RFvTHprisvT0,cleanliness,positive,0.7
16abe207915b574a2340a9f8,ChIJT_Zh7ymtcm0RFvTHprisvT0,service,positive,0.7
6c6117c635c31b76c2aa65f6,ChIJT_Zh7ymtcm0RFvTHprisvT0,experience,positive,0.7
1d9fd2c60ae32a822e8de757,ChIJT_Zh7ymtcm0RFvTHprisvT0,service,positive,0.7
caceebb701489849d8af1e33,ChIJywiQR7atcm0R8hNf6ymno6E,experience,positive,0.7
afeff5518b016c3396954685,ChIJywiQR7atcm0R8hNf6ymno6E,experience,neutral,0.5
08122178490018028919878c,ChIJywiQR7atcm0R8hNf6ymno6E,price,positive,0.7
df8d63c1f703783069027cce,ChIJywiQR7atcm0R8hNf6ymno6E,experience,positive,0.7
0b1fa287c12d54836c5309f0,ChIJywiQR7atcm0R8hNf6ymno6E,service,negative,0.7
805393acff9e83c1afa3480a,ChIJEw--aRCtcm0RHIpJ9QntRy8,price,negative,0.7
6981138f1ea977ecae913e4d,ChIJEw--aRCtcm0RHIpJ9QntRy8,experience,positive,0.7
b735c0ae59aed532ab9d09a4,ChIJEw--aRCtcm0RHIpJ9QntRy8,cleanliness,neutral,0.5
b735c0ae59aed532ab9d09a4,ChIJEw--aRCtcm0RHIpJ9QntRy8,price,neutral,0.5
b735c0ae59aed532ab9d09a4,ChIJEw--aRCtcm0RHIpJ9QntRy8,service,neutral,0.5
01124453402a0f728bc6da99,ChIJEw--aRCtcm0RHIpJ9QntRy8,experience,positive,0.7
40a3c2649ad94eee9753a31d,ChIJEw--aRCtcm0RHIpJ9QntRy8,price,positive,0.7
40a3c2649ad94eee9753a31d,ChIJEw--aRCtcm0RHIpJ9QntRy8,service,positive,0.7
e23460e318890320d6149150,ChIJUZ6h3KKtcm0RAfWFTiRU0oo,experience,negative,0.7
1a6ae6172b11ddc0ae8a9c95,ChIJUZ6h3KKtcm0RAfWFTiRU0oo,service,negative,0.7
86ceee1455ba61704f2dcf7d,ChIJUZ6h3KKtcm0RAfWFTiRU0oo,experience,positive,0.7
7fa200f8fee918ee520b2150,ChIJUZ6h3KKtcm0RAfWFTiRU0oo,cleanliness,negative,0.7
e4de2704f618a4f2790baa2e,ChIJUZ6h3KKtcm0RAfWFTiRU0oo,experience,positive,0.7
c504ffb4d60298471303885c,ChIJdeRgxOWtcm0R_RRIcZMS-64,experience,negative,0.7
516899ed126527d5efa89a34,ChIJdeRgxOWtcm0R_RRIcZMS-64,experience,negative,0.7
e393f3c5edad1aa421524551,ChIJdeRgxOWtcm0R_RRIcZMS-64,experience,positive,0.7
6e2b0196f0c40f2c14ab92f8,ChIJdeRgxOWtcm0R_RRIcZMS-64,service,positive,0.7
c79ada2f29225f64f459c7b9,ChIJdeRgxOWtcm0R_RRIcZMS-64,service,positive,0.7
412ba0623c52704d01acec39,ChIJaRAcYDmtcm0R2_IeUotK2iI,service,positive,0.7
98081b6b873cc88f09fddbbd,ChIJaRAcYDmtcm0R2_IeUotK2iI,price,positive,0.7
98081b6b873cc88f09fddbbd,ChIJaRAcYDmtcm0R2_IeUotK2iI,service,positive,0.7
79dc14db9f634250496b4c94,ChIJaRAcYDmtcm0R2_IeUotK2iI,experience,positive,0.7
7d060a1ec8ba980dee18e7ef,ChIJaRAcYDmtcm0R2_IeUotK2iI,cleanliness,negative,0.7
a55ca24b9638d23478a0a76c,ChIJaRAcYDmtcm0R2_IeUotK2iI,experience,positive,0.7
9052d4d54a43fd9504b551bc,ChIJX_16Tl2tcm0RhrrqPxW5ZUg,service,positive,0.7
ecbe9c9a58174a5fb8a2f015,ChIJX_16Tl2tcm0RhrrqPxW5ZUg,service,positive,0.7
2d3fa52e2e15fa5ab83465f5,ChIJX_16Tl2tcm0RhrrqPxW5ZUg,experience,positive,0.7
2d3fa52e2e15fa5ab83465f5,ChIJX_16Tl2tcm0RhrrqPxW5ZUg,service,positive,0.7
b69786da0eb99af0351bf589,ChIJX_16Tl2tcm0RhrrqPxW5ZUg,experience,negative,0.7
54c806edf97c6d6304643ea1,ChIJX_16Tl2tcm0RhrrqPxW5ZUg,experience,positive,0.7
602c37ca856b5dfaeaa5b74f,ChIJuzmJHmutcm0RQUtp2HJIMq4,cleanliness,positive,0.7
602c37ca856b5dfaeaa5b74f,ChIJuzmJHmutcm0RQUtp2HJIMq4,experience,positive,0.7
96173af6817de179322a4fcc,ChIJuzmJHmutcm0RQUtp2HJIMq4,experience,positive,0.7
71b5a1a8016c023947572f8d,ChIJuzmJHmutcm0RQUtp2HJIMq4,experience,positive,0.7
b6a2cacd29fcc6dfc945b59e,ChIJuzmJHmutcm0RQUtp2HJIMq4,cleanliness,positive,0.7
b6a2cacd29fcc6dfc945b59e,ChIJuzmJHmutcm0RQUtp2HJIMq4,price,positive,0.7
63ba8b58631a57a34f464c30,ChIJuzmJHmutcm0RQUtp2HJIMq4,cleanliness,positive,0.7
63ba8b58631a57a34f464c30,ChIJuzmJHmutcm0RQUtp2HJIMq4,service,positive,0.7
e520a895b2ca6db1108890c5,ChIJNZvWltWscm0RNSO2jTcpuBE,experience,positive,0.7
e520a895b2ca6db1108890c5,ChIJNZvWltWscm0RNSO2jTcpuBE,service,positive,0.7
0b89d086b9e06daf071c6aca,ChIJNZvWltWscm0RNSO2jTcpuBE,experience,positive,0.7
0b89d086b9e06daf071c6aca,ChIJNZvWltWscm0RNSO2jTcpuBE,service,positive,0.7
6494e76a967e0e1b27077c6b,ChIJNZvWltWscm0RNSO2jTcpuBE,experience,positive,0.7
6494e76a967e0e1b27077c6b,ChIJNZvWltWscm0RNSO2jTcpuBE,service,positive,0.7
6b840c82c3e87387c14b18b7,ChIJNZvWltWscm0RNSO2jTcpuBE,price,positive,0.7
77923229c9466f020546bdf2,ChIJNZvWltWscm0RNSO2jTcpuBE,cleanliness,positive,0.7
77923229c9466f020546bdf2,ChIJNZvWltWscm0RNSO2jTcpuBE,price,positive,0.7
77923229c9466f020546bdf2,ChIJNZvWltWscm0RNSO2jTcpuBE,service,positive,0.7
c051ee74c528a2a2fb60de11,ChIJgbyBNACtcm0R-S0LTDpkB5U,experience,positive,0.7
5f36ca7fd9a581f207f566ff,ChIJgbyBNACtcm0R-S0LTDpkB5U,experience,positive,0.7
2c2e5ece22530cac5165be4f,ChIJgbyBNACtcm0R-S0LTDpkB5U,price,positive,0.7
6b18ddeeb1107b09a5478f8a,ChIJgbyBNACtcm0R-S0LTDpkB5U,price,positive,0.7
e7647bba82a71b14cd2946f2,ChIJgbyBNACtcm0R-S0LTDpkB5U,experience,positive,0.7
819e16f42f24d00992488011,ChIJ_4p24W2tcm0R82JtvxPo3Nc,experience,positive,0.7
819e16f42f24d00992488011,ChIJ_4p24W2tcm0R82JtvxPo3Nc,price,positive,0.7
b5f7a45ef3001991a559d3f4,ChIJ_4p24W2tcm0R82JtvxPo3Nc,experience,negative,0.7
e039b5e5cfc768d841cbd325,ChIJ_4p24W2tcm0R82JtvxPo3Nc,experience,positive,0.7
fbe748474524618737c7dd1d,ChIJ_4p24W2tcm0R82JtvxPo3Nc,experience,positive,0.7
fbe748474524618737c7dd1d,ChIJ_4p24W2tcm0R82JtvxPo3Nc,service,positive,0.7
8fc0d3900be4d55feda1883e,ChIJ_4p24W2tcm0R82JtvxPo3Nc,price,positive,0.7
8fc0d3900be4d55feda1883e,ChIJ_4p24W2tcm0R82JtvxPo3Nc,service,positive,0.7
809b8b43bdb23d38da0eb8dc,ChIJszjqH_atcm0Ryab4VwzivLU,experience,negative,0.7
bd8134e1aa581300768aeb4b,ChIJszjqH_atcm0Ryab4VwzivLU,experience,negative,0.7
e2dbfdf96c081cf45099b4fc,ChIJszjqH_atcm0Ryab4VwzivLU,experience,positive,0.7
df1b9d1524f18b6cc7f87f62,ChIJszjqH_atcm0Ryab4VwzivLU,service,positive,0.7
117f75e98a122c11b5451296,ChIJszjqH_atcm0Ryab4VwzivLU,service,positive,0.7
4e11f81895972c4d589de9fe,ChIJ60aRgfutcm0RJ2q8e19XBm0,service,positive,0.7
4f16be1d2809ed80c0297750,ChIJ60aRgfutcm0RJ2q8e19XBm0,experience,neutral,0.5
b7536eaa9144c40df19b4b4d,ChIJ60aRgfutcm0RJ2q8e19XBm0,service,positive,0.7
5ffdd3857d9555eb1034a79c,ChIJ60aRgfutcm0RJ2q8e19XBm0,cleanliness,positive,0.7
0c1ada755670fbadc3351fc8,ChIJ60aRgfutcm0RJ2q8e19XBm0,price,positive,0.7
c7300c5d9163ccb671d2bc4a,ChIJFd2edzOtcm0RDVhwlWOE_-E,experience,positive,0.7
2bd248d9fae58efa1f1eb4df,ChIJFd2edzOtcm0RDVhwlWOE_-E,service,positive,0.7
b4036d34ebb7d13af7aa0570,ChIJFd2edzOtcm0RDVhwlWOE_-E,experience,positive,0.7
a9660b4d7c850334c923608f,ChIJFd2edzOtcm0RDVhwlWOE_-E,experience,positive,0.7
450ee8edf563148defbf0bf2,ChIJV_6usBKtcm0R55eqJrO8IKE,experience,positive,0.7
450ee8edf563148defbf0bf2,ChIJV_6usBKtcm0R55eqJrO8IKE,service,positive,0.7
689ac8265dda3b2d90c1ffb9,ChIJV_6usBKtcm0R55eqJrO8IKE,experience,positive,0.7
5db2b4e25d46b7598fd23fb8,ChIJV_6usBKtcm0R55eqJrO8IKE,cleanliness,neutral,0.5
a0975e96e49413c1f60f5740,ChIJV_6usBKtcm0R55eqJrO8IKE,experience,positive,0.7
cf11dec66585393c08263cda,ChIJV_6usBKtcm0R55eqJrO8IKE,service,positive,0.7
004d602ecab8afb8e5aae52b,ChIJz96RK7etcm0R6wSgvFNKxWo,price,positive,0.7
fb8e54d97a32fe7fa75b75b2,ChIJz96RK7etcm0R6wSgvFNKxWo,cleanliness,positive,0.7
fb8e54d97a32fe7fa75b75b2,ChIJz96RK7etcm0R6wSgvFNKxWo,service,positive,0.7
dd7afe7b5cb12d8a1a394c54,ChIJz96RK7etcm0R6wSgvFNKxWo,experience,positive,0.7
dd7afe7b5cb12d8a1a394c54,ChIJz96RK7etcm0R6wSgvFNKxWo,service,positive,0.7
15204090cfb147ce0a7bd4d3,ChIJz96RK7etcm0R6wSgvFNKxWo,service,positive,0.7
75eda318aaa86e49956892d4,ChIJz96RK7etcm0R6wSgvFNKxWo,price,positive,0.7
5ecfefdf4737ee73b3595355,ChIJ32ozy_Ctcm0R-vNytOfX9ZQ,cleanliness,positive,0.7
5ecfefdf4737ee73b3595355,ChIJ32ozy_Ctcm0R-vNytOfX9ZQ,experience,positive,0.7
5ecfefdf4737ee73b3595355,ChIJ32ozy_Ctcm0R-vNytOfX9ZQ,price,positive,0.7
