place_id,name,lat,lng,address,types,rating,user_ratings_total,phone,website,opening_hours_present,source_query
ChIJ3Z3XdcNDDW0R8q9G11xTuLw,Rahui Kahika Reserve,-36.93375899999999,174.6645954,"Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.8,8.0,,,True,grid_classic_park
ChIJ29VFNgBDDW0RG4tK-BaDQwA,Ara Nui Pathway,-36.9378134,174.669359,"73 Takahe Road, Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park
ChIJi2ijIABDDW0RzU0XxY9SUvM,Zig Zag Track,-36.9395296,174.6575312,"104 Park Road, Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.2,6.0,,,False,grid_classic_park
ChIJvR6qH79DDW0RjJHI67RIf5E,Wood Bay Reserve,-36.9440935,174.6648968,"Unnamed Road, Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.4,110.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJ65ifVshDDW0RFuxbo0ScHwU,Titirangi War Memorial Park,-36.939201,174.6560861,"South Titirangi Road, Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.5,73.0,,,True,grid_classic_park
ChIJe1xiTehDDW0RYcZ2xOt-Wqs,Taupiko Reserve,-36.9340062,174.6709593,"9/13 Taupiko Place, Green Bay, Auckland 0604, New Zealand","establishment,park,point_of_interest",5.0,1.0,,,True,grid_classic_park
ChIJMXnbqc9DDW0Reak2gIwvB9s,Woodside Glen,-36.9333463,174.6562496,"83 Woodfern Crescent, Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",3.0,1.0,,,False,grid_classic_park
ChIJOaZ2pehDDW0RACl0LygyNoc,Godley Green,-36.9320987,174.6732471,"Godley Road, Green Bay, Auckland 0604, New Zealand","establishment,park,point_of_interest",5.0,1.0,,,True,grid_classic_park
ChIJ-3TKTNxDDW0RQ4AGBxPh6s8,Crum Park Playground,-36.9276801,174.6662051,"15 Ragley Street, Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.2,50.0,,http://crum-park-playground.poi.place/,True,grid_classic_park
ChIJFdXwqLBDDW0RXMDsGSz3Rns,Atkinson Park,-36.9475537,174.6581903,"38 Titirangi Beach Road, Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.5,110.0,,,False,grid_classic_park
ChIJY3M-js5DDW0RQxHmkq3RO1A,La Rosa Garden Reserve,-36.9300466,174.6762679,"8 La Rosa Street, Green Bay, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.7,78.0,,,True,grid_classic_park
ChIJ8WoOQNJDDW0RqdsYyyOs60Y,Kawa Glade,-36.9291206,174.6516724,"Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.7,3.0,,,True,grid_classic_park
ChIJjafOVuVDDW0RbQnc_RrnMA8,Barron Green,-36.9315973,174.6788846,"1 Barron Drive, Green Bay, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.7,9.0,,,False,grid_classic_park
ChIJk0LKlPpDDW0RjGWbBRUtCjY,Green Bay Community Corner,-36.93068,174.6808454,"Green Bay Community Corner 52 Godley Road, Green Bay, Auckland 0604, New Zealand","establishment,park,point_of_interest",3.0,1.0,,,False,grid_classic_park
ChIJ8wz_8dZDDW0RkzYSGAbs1-0,Kaurilands Domain,-36.9237323,174.6547784,"65 Atkinson Road, Titirangi, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.3,12.0,,,False,grid_classic_park
ChIJPdnBfuFDDW0RSTSQ1HNWziw,Grandison Green,-36.9238326,174.6738191,"15 Grandison Crescent, New Lynn, Auckland 0600, New Zealand","establishment,park,point_of_interest",5.0,3.0,,,True,grid_classic_park
ChIJ8fQGbvpDDW0R_evqPQBB78A,Green Bay Domain,-36.9311827,174.6827243,"Green Bay, Auckland 0604, New Zealand","establishment,park,point_of_interest",3.2,6.0,,,True,grid_classic_park
ChIJMQ2gg9xDDW0RXd2LXjff4K0,Crum Park,-36.928863,174.6645855,"Auckland 0604, New Zealand","establishment,park,point_of_interest,premise,street_address",,,,,False,grid_classic_park
ChIJ53os6_pDDW0R8DYqwi_g9y4,Green Bay Community Corner,-36.93068,174.6808454,"52 Godley Road, Green Bay, Auckland 0604, New Zealand","establishment,park,point_of_interest,premise,street_address",,,,,False,grid_classic_park
ChIJET80LRtEDW0RfzC5m7rSWN8,Blockhouse Bay Beach Reserve,-36.930052,174.7001357,"69-79 Endeavour Street, Blockhouse Bay, Auckland 0600, New Zealand","establishment,park,point_of_interest",4.5,1056.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=174,True,grid_classic_park
ChIJeWAlXABEDW0Ra16PRHxdF3s,Tiakina / Sister Rene Shadbolt Park,-36.9258307,174.6902635,"130 Portage Road, Green Bay, Auckland 0600, New Zealand","establishment,park,point_of_interest",4.3,261.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=599,True,grid_classic_park
ChIJo1rj9B9EDW0RnLQYOQciXSs,Shipton Reserve,-36.9240045,174.7101603,"18 Eleanor Place, Blockhouse Bay, Auckland 0600, New Zealand","establishment,park,point_of_interest",4.1,32.0,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/EN/Pages/default.aspx,True,grid_classic_park
ChIJFcz9kvRFDW0RYjxQn0BUg2c,Taunton Terrace Lookout,-36.9315644,174.697372,"31A Taunton Terrace, Blockhouse Bay, Auckland 0600, New Zealand","establishment,park,point_of_interest",4.8,4.0,,,True,grid_classic_park
ChIJbw3JffdDDW0RIOqcJGLvAA8,Karaka Park,-36.9321535,174.6874631,"235A Portage Road, Green Bay, Auckland 0604, New Zealand","establishment,park,point_of_interest",4.3,65.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1133,True,grid_classic_park
ChIJrw76oBxEDW0Ritl1FrwuxQs,Gittos Domain,-36.9273628,174.7013233,"608 Blockhouse Bay Road, Blockhouse Bay, Auckland 0600, New Zealand","establishment,park,point_of_interest",4.5,22.0,+64 210 881 3197,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=196,False,grid_classic_park
ChIJyfqcLAdEDW0RAOecJGLvAA8,Craigavon Park,-36.9273351,174.6921358,"86 Kinross Street, Blockhouse Bay, Auckland 0600, New Zealand","establishment,park,point_of_interest",4.6,949.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=191,True,grid_classic_park
ChIJBcdbc9dFDW0RnH8vV-ZzBmk,Lynnie’s seat,-36.9327388,174.7133275,"Himalaya Reserve, Lynfield, Auckland 1042, New Zealand","establishment,park,point_of_interest",5.0,4.0,,,False,grid_classic_park
ChIJrdLuKCNEDW0RZeDV9UkkD68,Himalaya Reserve,-36.9328344,174.7134941,"Unnamed Road, Lynfield, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.7,35.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJFx0DISJEDW0R9D12G8cv85A,Lynfield Cove Reserve,-36.9300389,174.7124355,"Lynfield, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.7,31.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJMZMZMBxEDW0RGfPOz2-fEuQ,Gittos Domain,-36.9242933,174.7047773,"Gill Crescent, Blockhouse Bay, Auckland 0600, New Zealand","establishment,park,point_of_interest",4.5,12.0,,,True,grid_classic_park
ChIJYTdumqpGDW0Rja1Uj179r5g,Shadbolt Park,-36.9234585,174.6914928,"128 Portage Road, New Lynn, Auckland 0600, New Zealand","establishment,park,point_of_interest",4.3,111.0,,https://www.aucklandcouncil.govt.nz/Pages/default.aspx,True,grid_classic_park
ChIJGdiC6yFEDW0RS2F1pbnUfKk,Gilleta Road Park,-36.9269429,174.7117505,"83 Gilletta Road, Mount Roskill, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.1,74.0,+64 9 303 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJ3Th55SFEDW0RIYHfNESJ_WY,Lynfield Cove Beach,-36.9267127,174.7117387,"Gilletta Road, Mount Roskill, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.5,150.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJGVtE4zpEDW0R6GcTOTEjYd8,Beach,-36.93591809999999,174.7189239,"139 Halsey Drive, Lynfield, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.4,32.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJQXulLCtEDW0RGtjveRA7mdc,Stranolar Reserve,-36.9265193,174.7315139,"Mount Roskill, Auckland 1041, New Zealand","establishment,park,point_of_interest",4.3,24.0,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/,True,grid_classic_park
ChIJ7cJZ6yhEDW0RwEdWU9PK8TQ,Lynfield Reserve,-36.9257689,174.7216339,"26 The Avenue, Lynfield, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.2,133.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=75,True,grid_classic_park
ChIJaXFZbw5FDW0RF2ERsx6r4Oc,Cape Horn Forest & Bird,-36.9386742,174.7293362,"Cape Horn Road, Hillsborough, Auckland 1041, New Zealand","establishment,park,point_of_interest",4.0,6.0,,,True,grid_classic_park
ChIJh3lHFjFEDW0RCnqqaSb5ocQ,Wattle Bay Reserve,-36.9332337,174.7270517,"34A Canberra Avenue, Lynfield, Auckland 1041, New Zealand","establishment,park,point_of_interest",4.3,134.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1862,True,grid_classic_park
ChIJfxb-aNJFDW0RsOmcJGLvAA8,Waikowhai Park,-36.9336467,174.7356876,"8 Waikowhai Road, Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.4,684.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=88,True,grid_classic_park
ChIJ1T6-fzpEDW0Rxm-cuPgd744,Sylvania Esplanade Reserve,-36.9365043,174.7210214,"Lynfield, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.2,10.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJyW0QyjpEDW0RvciLC3wrWTg,Manukau Domain,-36.9339598,174.7197543,"139 Halsey Drive, Lynfield, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.5,46.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=3108,True,grid_classic_park
ChIJyzG47NpFDW0RwfpgdXx10cE,Kingswood Reserve,-36.9327707,174.739537,"Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.7,62.0,,,True,grid_classic_park
ChIJYTjsGPNFDW0RW7fmJIXDbBA,Ramelton Reserve,-36.9285186,174.7313549,"Mount Roskill, Auckland 1041, New Zealand","establishment,park,point_of_interest",1.0,1.0,,,False,grid_classic_park
ChIJ5-GEwSVEDW0RBwiAjM8G070,The Avenue Reserve,-36.9294115,174.7195636,"The Avenue, Lynfield, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.5,2.0,,,True,grid_classic_park
ChIJXQuvBtVFDW0R-OkwSApz4vc,Bob Bodt Reserve,-36.9258834,174.7338711,"Unnamed Road, Mount Roskill, Auckland 1041, New Zealand","establishment,park,point_of_interest",4.0,4.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,False,grid_classic_park
ChIJ0Uv8MABFDW0RKoUN46cYg6k,NASH RD RESERVE,-36.9244607,174.7352603,"1546 Dominion Road Extension, Mount Roskill, Auckland 1041, New Zealand","establishment,park,point_of_interest",5.0,1.0,,,False,grid_classic_park
ChIJlZ_NldtFDW0RSJzqdtFJL8Y,Aldersgate Reserve,-36.9316996,174.746438,"Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.6,24.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJY8WnqyZEDW0R3NxY-TISjCQ,Strathnaver Reserve,-36.9278971,174.7161272,"35 Halsey Drive, Lynfield, Auckland 1042, New Zealand","establishment,park,point_of_interest",5.0,2.0,,,True,grid_classic_park
ChIJkbCfjNdFDW0RCIVw48e9e64,Molley Green Reserve,-36.9254202,174.7415135,"Mount Roskill, Auckland 1041, New Zealand","establishment,park,point_of_interest",4.3,21.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1469,True,grid_classic_park
ChIJwZelloRFDW0ROCUlA7ikxSs,Tā Tātou Māra Kai- community gardens,-36.9250701,174.741438,"Molley Green Place, Mount Roskill, Auckland 1041, New Zealand","establishment,park,point_of_interest",4.8,6.0,,http://facebook.com/friendsofmolleygreen,True,grid_classic_park
ChIJEdQaLrtFDW0RQ2Rn5O291Ik,Te Araroa Trail,-36.9402515,174.7657925,"86B Kiwi Esplanade, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.3,4.0,,,True,grid_classic_park
ChIJSa8NHtBFDW0RWvsMTw4duX4,Kiwi Esplanade Walkway,-36.9416435,174.7627935,"Kiwi Esplanade, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.8,8.0,,,True,grid_classic_park
ChIJQ5J8BvNFDW0RneOV_FkBjgo,Manukau Park,-36.9439207,174.7659912,"Muir Avenue, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.2,9.0,,,True,grid_classic_park
ChIJ2YZIfuNFDW0RmNsLIRtQ46g,Ambury regional park Toyota Guardians medal post,-36.9439385,174.7574294,"3Q44+CX, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.7,7.0,,,False,grid_classic_park
ChIJRbstzv5FDW0RDo-ASTQTAio,"Kiwi Esplanade Reserve, Mangere Bridge",-36.9403739,174.7723984,"Kiwi Esplanade, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.8,19.0,,,True,grid_classic_park
ChIJx6_17_RFDW0Rq0HodefZcig,Anarahi Park,-36.9446828,174.7699882,"3 Anarahi Place, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.0,1.0,,,True,grid_classic_park
ChIJi03xkeNFDW0R_nsV_1Db8TQ,Taylors Bay Reserve,-36.9286399,174.7595974,"Bluff Terrace, Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.4,80.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=1263,False,grid_classic_park
ChIJAZkO0aBFDW0RCXNCKT63xtY,Ambury Park campground,-36.9469002,174.758049,"Unnamed Road, Māngere Bridge, Auckland 2022, New Zealand","campground,establishment,lodging,park,point_of_interest",4.5,104.0,+64 9 366 2000,https://www.aucklandcouncil.govt.nz/parks-recreation/stay-at-park/Pages/accommodation-details.aspx?itemID=1,False,grid_classic_park
ChIJdXPeXF9PDW0RCBb6ftd9nyQ,Waterlea Park,-36.9425746,174.7739091,"28R House Avenue, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.3,12.0,,,True,grid_classic_park
ChIJQZqcyIpFDW0RGa4u7PY8M4A,Purata Park,-36.9471938,174.7718643,"Ambury Road, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.3,3.0,,,True,grid_classic_park
ChIJCz50oeBFDW0Rtn9M_u6grjc,Recreation Reserve,-36.9290572,174.7517954,"2 Clifton Road, Hillsborough, Auckland 1042, New Zealand","cemetery,establishment,park,point_of_interest",,,,,True,grid_classic_park
ChIJp5QzhuJFDW0RImTLsDPoJK0,Pallister Reserve,-36.9253377,174.7605254,"2 Pallister Drive, Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",3.0,1.0,,,True,grid_classic_park
ChIJBd9icwBFDW0RL7wtKxtm8Rc,Hillsborough Bays Forest & Bird,-36.9277736,174.7529363,"Hoskins Avenue, Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",,,,,True,grid_classic_park
ChIJZ8tWIwhGDW0RUcr8K4xU8BE,Frederick St Reserve,-36.9242008,174.7613412,"Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",3.0,1.0,,,True,grid_classic_park
ChIJ_RVW3eFFDW0R3vz2LkuH1lo,Belfast Reserve,-36.9248886,174.7560382,"Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",5.0,2.0,,,False,grid_classic_park
ChIJTW5eIMlFDW0RBgkI2_2UZtg,Goodall Forest & Bird,-36.9246785,174.7556554,"52A Goodall Street, Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park
ChIJw7ELoVtPDW0RhnD3SKrFxFE,Rose Garden Reserve,-36.9402253,174.780999,"Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.6,9.0,,,True,grid_classic_park
ChIJ0bu6wFRPDW0RO4rjdtflUdA,Mangere Bridge Bike Ride Start,-36.9265355,174.7772033,"Orpheus Drive, Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",4.2,10.0,,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJpwoRLltPDW0R6KqeFlNm7vU,Allan Park,-36.9397705,174.7833945,"Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.4,80.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJ30QgnwlGDW0RW9QO4Y7GujU,Hillsborough Park,-36.9218942,174.7578584,"Carlton Street, Hillsborough, Auckland 1042, New Zealand","establishment,park,point_of_interest",4.6,80.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJ7ZMC3KpIDW0RBL8pghlwJ_k,Onehunga Bay Reserve,-36.9234882,174.7734394,"71-91 Beachcroft Avenue, Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",4.5,1014.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=143,True,grid_classic_park
ChIJ2QwMkLpJDW0Rcy6ReohR2Lk,Te Tauranga,-36.9241366,174.7755313,"Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",4.6,14.0,,,True,grid_classic_park
ChIJ9a8JjstIDW0RHfIbxw4LzxM,Captain Springs Reserve,-36.922669,174.8004819,"Captain Springs Road, Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",3.8,8.0,+64 9 301 0101,http://www.aucklandcouncil.govt.nz/,True,grid_classic_park
ChIJvdwEvzRPDW0RkOecJGLvAA8,Waikaraka Park,-36.9275446,174.7985627,"175-243 Neilson Street, Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",4.5,758.0,+64 9 301 0101,,True,grid_classic_park
ChIJaXMY0D5PDW0R8wyoncNJOIU,Hastie Avenue Reserve,-36.9425862,174.7966551,"Auckland 2022, New Zealand","establishment,park,point_of_interest",4.6,5.0,,,False,grid_classic_park
ChIJsWIjzEVPDW0RW_qaAhvuNwc,Crawford Road Reserve,-36.93911260000001,174.7880937,"Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",2.5,2.0,,,True,grid_classic_park
ChIJqdLyOzRPDW0RsxWMfsSePfc,Waikaraka Parking,-36.9308249,174.7977634,"60 Captain Springs Road, Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",4.3,4.0,,,False,grid_classic_park
ChIJ-Qyci0NPDW0R2AcL2_JciUg,Naomi And Bill Kirk Park,-36.9422948,174.7875043,"39 Coronation Road, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.2,16.0,,,True,grid_classic_park
ChIJqc8YMgBPDW0RVE6HwJ7_8GM,Original Mangere Bridge,-36.9354359,174.7862854,"Runfree Timber Trail, Onehunga, Auckland 2022, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park
ChIJDV12cENPDW0Rh9-qHnzuuPc,Swanson Park,-36.9426077,174.7858948,"5/7 Church Road, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.2,50.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJryCE7L1PDW0RHHRChlp4TNM,Alfred Street Reserve,-36.928468,174.7951174,"2/22 Alfred Street, Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park
ChIJfVC18mdPDW0RGhntJPBP4ig,Te Pane o Mataaho,-36.9479081,174.7856988,"17 Domain Road, Māngere Bridge, Auckland 1072, New Zealand","establishment,park,point_of_interest",4.7,305.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2991,True,grid_classic_park
ChIJAwiKnDBJDW0RT1PqyEAEPvE,Bycroft Reserve,-36.9252131,174.7902051,"Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",4.0,2.0,,,False,grid_classic_park
ChIJj9Q1pyFPDW0R5Y-GzX5CjiQ,Norana Park,-36.9446762,174.8112579,"Parking lot 19A Norana Avenue, Favona, Auckland 2024, New Zealand","establishment,park,point_of_interest",4.2,69.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJIUciYWhPDW0RIO6cJGLvAA8,Mangere Domain,-36.9484678,174.7830326,"Domain Road, Māngere Bridge, Auckland 2022, New Zealand","establishment,park,point_of_interest",4.6,604.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=373,True,grid_classic_park
ChIJ-frCEAJJDW0RM_Urv0pjHvE,Rowe Reserve East,-36.9241057,174.7899159,"Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",3.8,4.0,,,False,grid_classic_park
ChIJSbkK-Z9JDW0RZf0c7HgqF0o,Rowe Street Reserve West,-36.9238331,174.7892643,"Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",4.0,2.0,,,False,grid_classic_park
ChIJhYjfdLZIDW0RdOS3nEfuzbg,Buchanan Park,-36.92064,174.7928305,"Onehunga, Auckland 1061, New Zealand","establishment,park,point_of_interest",4.5,55.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/default.aspx,True,grid_classic_park
ChIJi2oKltNIDW0RVt2FdRSwAlg,United Civil Construction,-36.9231792,174.8086231,"318 Neilson Street, Penrose, Auckland 1061, New Zealand","establishment,park,point_of_interest",,,+64 9 634 4637,https://unitedcivil.co.nz/contact/,False,grid_classic_park
ChIJjdr3IjNPDW0RGAbYKbzWBp4,Central Landscape Supplies - Sylvia Park,-36.9242596,174.8356855,"15 Sylvia Park Road, Mount Wellington, Auckland 1060, New Zealand","establishment,general_contractor,park,point_of_interest,store",4.3,38.0,+64 9 215 8300,https://centrallandscapes.co.nz/pages/sylvia-park,True,grid_classic_park
ChIJ_VLcwKRODW0Rlij45eYEJj0,Murphy Park,-36.9431501,174.8474155,"102/116 Church Street, Ōtāhuhu, Auckland 1062, New Zealand","establishment,park,point_of_interest",4.4,85.0,,http://aucklandcouncil.govt.nz/,True,grid_classic_park
ChIJ96BQzLVODW0RcOmcJGLvAA8,Ōtāhuhu/Mount Richmond,-36.932881,174.8391984,"1110 Great South Road, Mount Wellington, Auckland 1060, New Zealand","establishment,park,point_of_interest",4.3,143.0,+64 9 301 0101,https://www.aucklandcouncil.govt.nz/parks-recreation/Pages/park-details.aspx?Location=2008,True,grid_classic_park
ChIJFY3wAD9PDW0RfjYS-h_xUkY,McManus Park,-36.9352732,174.8406417,"19A Portage Road, Ōtāhuhu, Auckland 1062, New Zealand","establishment,park,point_of_interest",4.8,9.0,,,False,grid_classic_park
ChIJf-PwuL5ODW0RZfNlChvOb80,Fairburn Reserve,-36.9451709,174.8399634,"Mason Avenue, Ōtāhuhu, Auckland 1062, New Zealand","establishment,park,point_of_interest",4.0,3.0,,,False,grid_classic_park
ChIJEzHB5wNPDW0REYCOSuCib-Q,Toia Teaching Garden,-36.9454749,174.8403596,"30 Mason Avenue, Ōtāhuhu, Auckland 1062, New Zealand","establishment,park,point_of_interest",5.0,1.0,,https://aucklandteachinggardens.co.nz/our-gardens/,True,grid_classic_park
ChIJueZWMOxJDW0RwGx3yfTawfA,Southdown Reserve,-36.9267787,174.8237839,"127/139 Hugo Johnston Drive, Penrose, Auckland 1061, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park
ChIJpXl_md9ODW0RsgY1XtKBVkI,Lolim Place Reserve,-36.9463243,174.8160969,"Favona, Auckland 2024, New Zealand","establishment,park,point_of_interest",3.0,1.0,,,True,grid_classic_park
ChIJO8ci3L1ODW0RYAAoSFv-6E4,Sturges Park,-36.9480559,174.8414795,"25A Fort Richard Road, Ōtāhuhu, Auckland 1062, New Zealand","establishment,park,point_of_interest",4.5,31.0,,,True,grid_classic_park
ChIJj1doEVtPDW0RNHqhlwkFzs4,Norana Esplanade Walkway,-36.9475234,174.8157349,"27 Lolim Place, Favona, Auckland 2024, New Zealand","establishment,park,point_of_interest",4.5,8.0,,https://www.oxcon.co.nz/norana-esplanade-walkway,True,grid_classic_park
ChIJ6U3CAwBJDW0RWbS8s0BAhck,Pats parking space,-36.923362,174.8230904,"Penrose, Auckland 1061, New Zealand","establishment,park,point_of_interest",,,,,False,grid_classic_park
ChIJ-eu1MLdPDW0RSRfQuV4xtIw,Luke Street Reserve,-36.9368934,174.8484868,"30 Luke Street, Ōtāhuhu, Auckland 1062, New Zealand","establishment,park,point_of_interest",4.0,1.0,,,False,grid_classic_park
ChIJmW7yK8Wtcm0RFOegiHM_caI,Tiny Anvil,-36.9217668,174.8269801,"18A Industry Road, Penrose, Auckland 1061, New Zealand","establishment,furniture_store,general_contractor,home_goods_store,park,point_of_interest,store",4.9,19.0,+64 800 445 566,https://www.tinyanvil.co.nz/?utm_source=google&utm_medium=gmb,True,grid_classic_park
ChIJn8_5NsxJDW0RtblHgxmgRcw,Simson Reserve,-36.9217191,174.8222777,"78 Hugo Johnston Drive, Penrose, Auckland 1061, New Zealand","establishment,park,point_of_interest",4.2,9.0,,,False,grid_classic_park
ChIJ_eaU35dODW0R_lxe3c_ucrw,War Memorial,-36.9499539,174.8449767,"2A Piki Thompson Way, Ōtāhuhu, Auckland 1062, New Zealand","establishment,park,point_of_interest",4.4,14.0,,,False,grid_classic_park
ChIJh0MhwwZMDW0ReEqMtMjvGf4,Seaside Park,-36.9325561,174.8626569,"Ōtāhuhu, Auckland 1062, New Zealand","establishment,park,point_of_interest",4.5,127.0,,,False,grid_classic_park
ChIJZbgHcahODW0RV1XKWyvaFI0,Bedingfield Memorial Park,-36.9390937,174.8550013,"129 Princes Street East, Ōtāhuhu, Auckland 1062, New Zealand","establishment,park,point_of_interest",3.8,12.0,,,True,grid_classic_park
ChIJ3y7YpA9MDW0RNE2euN4dXSU,Highbrook Park,-36.9359229,174.8707999,"East Tāmaki, Auckland 2013, New Zealand","establishment,park,point_of_interest",4.4,24.0,,,False,grid_classic_park
