place_id,name,lat,lng,address,types,rating,user_ratings_total,phone,website,opening_hours_present,source_query
ChIJezWPTt0_DW0RKhj9NwTyRZE,Catalina Bay,-36.7891618,174.6721286,"Boundary Road, Hobsonville, Auckland 0616, New Zealand","establishment,point_of_interest,shopping_mall",4.4,16.0,+64 9 301 0101,http://catalinabay.co.nz/,True,grid_classic_shopping_mall
ChIJ7Vy3ln05DW0R-KgA25-3hPg,Birkenhead Village NZ,-36.8119537,174.7265048,"Mokioa rd. Birkenhead Ave. Upper, Hinemoa Street, Birkenhead, Auckland 0746, New Zealand","establishment,point_of_interest,shopping_mall",5.0,7.0,+64 21 397 014,http://birkenhead.net.nz/,True,grid_classic_shopping_mall
ChIJlZqcJlc5DW0RuNUmH0SS0xo,Birkenhead Square,-36.8115492,174.7239516,"63 Mokoia Road, Birkenhead, Auckland 0626, New Zealand","establishment,point_of_interest,shopping_mall",4.2,32.0,,,False,grid_classic_shopping_mall
ChIJU06DIXdIDW0RQerSXgNGa74,Superette Surplus,-36.7944042,174.7650962,"73 Barrys Point Road, Takapuna, Auckland 0622, New Zealand","establishment,point_of_interest,shopping_mall",3.7,9.0,+64 9 360 2364,,True,grid_classic_shopping_mall
ChIJDUOlLpUTDW0RiE-6guAgA10,Waimauku Village Centre,-36.7677245,174.4938382,"9a Factory Road, Waimauku 0812, New Zealand","establishment,point_of_interest,shopping_mall",4.2,181.0,,,True,grid_classic_shopping_mall
ChIJ59w_mps5DW0RAxd8hrGprLc,Little House Health Store,-36.7659925,174.7376688,"16J Link Drive, Wairau Valley, Auckland 0627, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 9 443 6668,,True,grid_classic_shopping_mall
ChIJ42jp8DA5DW0REj0s01g7RMk,Vish Beauty Bar,-36.7835036,174.7214281,"Glenfield Mall Glenfield Rd and, Downing Street, Glenfield, Auckland 0629, New Zealand","establishment,point_of_interest,shopping_mall",3.8,71.0,+64 9 443 5901,,True,grid_classic_shopping_mall
ChIJTRaUtOc5DW0RCkyVrnje_D4,Le Boutique,-36.77236389999999,174.7644096,"145 Kitchener Road, Milford, Auckland 0620, New Zealand","establishment,point_of_interest,shopping_mall",5.0,1.0,+64 9 489 7089,,True,grid_classic_shopping_mall
ChIJAfDC-tc5DW0R8lCkptgMgl4,Hurstmere Superette,-36.7863204,174.7728054,"106 Hurstmere Road, Takapuna, Auckland 0622, New Zealand","establishment,point_of_interest,shopping_mall",5.0,5.0,,,True,grid_classic_shopping_mall
ChIJ9-Lx8Rc7DW0RCymCuwZtweM,Albany Village,-36.72466319999999,174.6953892,"234-226 Dairy Flat Highway, Albany, Auckland 0632, New Zealand","establishment,point_of_interest,shopping_mall",4.3,48.0,,,True,grid_classic_shopping_mall
ChIJzUKuuJY7DW0RrpVg9rmcW1s,Albany Lifestyle Centre,-36.7220751,174.7062763,"260 Oteha Valley Road, Albany, Auckland 0632, New Zealand","establishment,point_of_interest,shopping_mall",4.3,369.0,+64 21 775 335,http://albanylifestylecentre.co.nz/,True,grid_classic_shopping_mall
ChIJ5XX3Kk87DW0R7MmvjSaGzr4,Master Bao Albany,-36.728526,174.7089468,"F06/219 Don McKinnon Drive, Albany, Auckland 0632, New Zealand","establishment,point_of_interest,shopping_mall",4.2,344.0,+64 9 480 6789,,True,grid_classic_shopping_mall
ChIJAQla5XA7DW0RZTmENbQHnnQ,Pinehill Central,-36.7308688,174.7217094,"65 Greville Road, Pinehill, Auckland 0632, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 21 557 140,https://wwww.pinehillcentral.co.nz/,False,grid_classic_shopping_mall
ChIJ0wsWpn87DW0RHk-W1y2FcQ4,Dairy Flat Motorway Centre,-36.65988840000001,174.6664027,"Dairy Flat 0794, New Zealand","establishment,point_of_interest,shopping_mall",3.9,9.0,,,False,grid_classic_shopping_mall
ChIJ3b1gGUAjDW0RM5Ql0b0D3Qg,MULCH IT LANDSCAPING SUPPLIES,-36.648286,174.640616,"17 Kahikatea Flat Road, Coatesville 0794, New Zealand","establishment,point_of_interest,shopping_mall",,,,,False,grid_classic_shopping_mall
ChIJ7Y5PMRIlDW0RUWcSTc8QDq0,The Coast,-36.6371087,174.7470144,"719 Whangaparaoa Road, Stanmore Bay, Auckland 0930, New Zealand","establishment,point_of_interest,shopping_mall",3.8,672.0,+64 9 424 4100,https://www.thecoast.co.nz/,True,grid_classic_shopping_mall
ChIJt9D8pywjDW0RB2thH5KUHHg,Milldale Town Centre,-36.612158,174.6459876,"Papakiri Road, Milldale, Wainui 0932, New Zealand","establishment,point_of_interest,shopping_mall",,,,https://www.milldaletowncentre.co.nz/,False,grid_classic_shopping_mall
ChIJEcUkC50jDW0Rb64U5S5KLNA,Silverdale Centre,-36.6138437,174.6795643,"61 Silverdale Street, Silverdale 0932, New Zealand","establishment,point_of_interest,shopping_mall",4.2,1911.0,+64 9 426 4716,https://www.silverdalecentre.co.nz/,True,grid_classic_shopping_mall
ChIJ3VAA7jMjDW0Rx_K4Q1KLLs4,Setarray,-36.616492,174.6793631,"Setarray Buildings 1 Wainui Road, Silverdale 0932, New Zealand","establishment,point_of_interest,shopping_mall",,,,http://www.setarray.nz/,False,grid_classic_shopping_mall
